id,startTime,endTime,durationSeconds,targetDurationSeconds,timerMode,completed,notes
fd3e54e4-de46-4e7a-a6e2-04352e707f18,2017-01-17T10:24:23.000000,2017-01-17T11:19:19.000000,3296,3296,timed,1,
03167d34-9ddb-40ea-afa5-1c3f71a92207,2017-01-17T16:47:58.000000,2017-01-17T17:57:28.000000,4170,4170,timed,1,
d2e7a420-73e4-45e6-b70e-e002ff660ab4,2017-01-17T19:18:46.000000,2017-01-17T22:11:14.000000,10348,10348,timed,1,
080a75b2-01d5-4121-b675-6f4f4b7118cb,2017-01-18T03:54:13.000000,2017-01-18T05:58:48.000000,7475,7475,timed,1,
e2d7a3a9-7f94-4099-b8c0-4c2403646d04,2017-01-18T09:12:59.000000,2017-01-18T10:10:39.000000,3460,3460,timed,1,
d3ae1137-91cf-4b9a-9337-c8578e42c2f5,2017-01-18T11:50:30.000000,2017-01-18T13:39:08.000000,6518,6518,timed,1,
1812410d-16bd-4c2a-a035-c2420ebb760d,2017-01-18T18:17:41.000000,2017-01-18T21:13:23.000000,10542,10542,timed,1,
550412e1-a37f-4103-8114-ea00d0ca7317,2017-01-18T21:44:09.000000,2017-01-19T00:24:19.000000,9610,9610,timed,1,
29de6834-d062-4474-a80b-dabe14913190,2017-01-19T01:10:49.000000,2017-01-19T03:48:46.000000,9477,9477,timed,1,
649f53b4-4013-42dc-8c4d-9177b1a6fe92,2017-01-19T06:41:26.000000,2017-01-19T08:16:09.000000,5683,5683,timed,1,
6cf94541-0e3e-41d5-b3ef-db7419bf6bc0,2017-01-19T09:31:49.000000,2017-01-19T12:29:51.000000,10682,10682,timed,1,
0550a2fd-aec5-43d2-92d6-021d8f7247cf,2017-01-19T16:45:34.000000,2017-01-19T18:41:24.000000,6950,6950,timed,1,
fe4fc7c1-41fe-4992-b891-e341fbb9ac74,2017-01-19T19:52:31.000000,2017-01-19T20:44:16.000000,3105,3105,timed,1,
7dff4239-8129-4937-94f7-b14defb9a4b8,2017-01-19T22:32:06.000000,2017-01-19T22:53:52.000000,1306,1306,timed,1,
19b8f576-aca5-4c15-8b98-a9c042775c4e,2017-01-20T03:00:33.000000,2017-01-20T04:05:56.000000,3923,3923,timed,1,
a3980588-6aa4-4cef-87b5-d05a9dfe074d,2017-01-20T07:14:52.000000,2017-01-20T08:51:46.000000,5814,5814,timed,1,
5ba0fd44-31a2-41f5-a61b-af1d4d422b1c,2017-01-20T12:06:11.000000,2017-01-20T12:31:03.000000,1492,1492,timed,1,
3a2dfe23-e910-492c-a1ed-96331b227585,2017-01-20T14:27:44.000000,2017-01-20T15:40:16.000000,4352,4352,timed,1,
b9641e52-009c-4057-ba48-565478c7d97f,2017-01-20T18:01:31.000000,2017-01-20T19:55:50.000000,6859,6859,timed,1,
f86aee90-ebfd-422b-84a8-919496836212,2017-01-20T20:37:54.000000,2017-01-20T22:26:24.000000,6510,6510,timed,1,
269a38bf-423b-467b-8244-0ab8dd5eec9b,2017-01-21T01:47:17.000000,2017-01-21T04:10:46.000000,8609,8609,timed,1,
ba5fa81e-88c0-46eb-9d14-be4d299d8e65,2017-01-21T07:14:07.000000,2017-01-21T08:55:06.000000,6059,6059,timed,1,
514eb00a-3f69-4621-9209-1db991f245a9,2017-01-21T09:26:57.000000,2017-01-21T10:08:43.000000,2506,2506,timed,1,
879cc2ef-59a5-433b-a46a-686063ab6cb0,2017-01-21T12:47:04.000000,2017-01-21T13:22:37.000000,2133,2133,timed,1,
a232d3c3-10c6-4d8d-a6a6-bc44d9be3154,2017-01-21T14:53:09.000000,2017-01-21T16:45:56.000000,6767,6767,timed,1,
5340191a-a3e9-470f-af79-015d46bc3b95,2017-01-21T22:21:56.000000,2017-01-21T23:29:24.000000,4048,4048,timed,1,
ea3a6950-485f-4bd9-a527-ecc5710e37e1,2017-01-22T02:08:07.000000,2017-01-22T02:46:04.000000,2277,2277,timed,1,
bb74f994-e135-4aec-8eb4-5d3c080221a6,2017-01-22T06:30:21.000000,2017-01-22T06:43:32.000000,791,791,timed,1,
15958dd8-c78d-4c12-b2fd-b795a1288372,2017-01-22T09:51:12.000000,2017-01-22T12:11:09.000000,8397,8397,timed,1,
76224cbf-b2fb-4c5d-bd44-cb163d50ee20,2017-01-22T14:26:40.000000,2017-01-22T16:06:00.000000,5960,5960,timed,1,
39b9e842-6981-4fe8-9612-1fd523c2aeec,2017-01-22T20:09:39.000000,2017-01-22T23:05:54.000000,10575,10575,timed,1,
02de8ffc-822a-4445-8961-3daae65d1af2,2017-01-23T04:58:52.000000,2017-01-23T06:08:22.000000,4170,4170,timed,1,
f804db4b-f449-440a-ab1e-132be0fcb781,2017-01-23T11:01:08.000000,2017-01-23T13:29:06.000000,8878,8878,timed,1,
b922c6a6-c5f1-4336-b329-9d73336d5e89,2017-01-23T18:32:00.000000,2017-01-23T20:01:28.000000,5368,5368,timed,1,
b7d47ea0-855e-4d4f-afef-77cbf69d3b81,2017-01-24T00:26:12.000000,2017-01-24T02:47:10.000000,8458,8458,timed,1,
3084fadd-7643-4cc5-80f6-563ecb1b44d3,2017-01-24T03:27:57.000000,2017-01-24T06:15:37.000000,10060,10060,timed,1,
e57e34f5-a8ec-4364-a6ae-3ab258ecf4c3,2017-01-24T07:31:11.000000,2017-01-24T07:49:16.000000,1085,1085,timed,1,
8a0ab601-ab88-4443-8908-3841e6f41c88,2017-01-24T11:34:09.000000,2017-01-24T13:37:04.000000,7375,7375,timed,1,
49ce4a7e-546e-4623-9994-a8a7cb7d60f5,2017-01-24T16:05:42.000000,2017-01-24T16:53:49.000000,2887,2887,timed,1,
d955e7ed-b35b-48f3-93ba-bdabddc29ec4,2017-01-24T17:47:05.000000,2017-01-24T18:27:59.000000,2454,2454,timed,1,
532417bf-4d5d-4b24-b239-bb06cc7acfbb,2017-01-24T23:56:38.000000,2017-01-25T01:56:08.000000,7170,7170,timed,1,
3c66a93b-bfc8-49ac-ba38-b02471922811,2017-01-25T07:13:19.000000,2017-01-25T08:56:31.000000,6192,6192,timed,1,
f6da7804-ae25-4882-a916-22a552504b76,2017-01-25T09:42:49.000000,2017-01-25T10:11:30.000000,1721,1721,timed,1,
114d1cc5-2ff8-4831-b3f4-a827a428ae5c,2017-01-25T12:21:39.000000,2017-01-25T13:46:25.000000,5086,5086,timed,1,
c290cbf8-751f-459e-af97-053b650f1a50,2017-01-25T16:20:01.000000,2017-01-25T16:45:19.000000,1518,1518,timed,1,
c73400ac-9de3-48a8-8f08-50c1618d6441,2017-01-25T20:51:03.000000,2017-01-25T22:04:47.000000,4424,4424,timed,1,
ae16e798-6b92-4abc-9bef-0799488872b1,2017-01-26T01:46:08.000000,2017-01-26T03:07:47.000000,4899,4899,timed,1,
9724d038-750c-46b2-a54b-200b9dea9525,2017-01-26T06:44:54.000000,2017-01-26T07:47:41.000000,3767,3767,timed,1,
77036873-9dc0-48d0-9ebf-ca59906f6dcc,2017-01-26T09:39:31.000000,2017-01-26T09:52:49.000000,798,798,timed,1,
7398bbd1-5d1f-4aec-b552-0c7950607778,2017-01-26T14:43:44.000000,2017-01-26T15:55:23.000000,4299,4299,timed,1,
1481d7ff-d1a9-4c3c-be3b-38393195834b,2017-01-26T16:38:25.000000,2017-01-26T19:18:19.000000,9594,9594,timed,1,
505c50a4-4c5f-415e-b1ef-fd45ce8d28a1,2017-01-26T21:23:54.000000,2017-01-27T00:05:55.000000,9721,9721,timed,1,
a5d0bec4-a1d1-420e-8785-fef99042525e,2017-01-27T04:44:51.000000,2017-01-27T05:45:36.000000,3645,3645,timed,1,
1dcf7cf5-ea84-43fa-8b7f-c14ab4ca53e0,2017-01-27T09:27:50.000000,2017-01-27T11:22:04.000000,6854,6854,timed,1,
269e4298-c32e-4591-91a2-e51a2c05bc8b,2017-01-27T17:04:10.000000,2017-01-27T18:01:58.000000,3468,3468,timed,1,
b8dd687a-2896-4f96-8ff4-c94e8ac6f897,2017-01-27T20:10:46.000000,2017-01-27T21:42:59.000000,5533,5533,timed,1,
96cd6dd7-ed25-46b5-b4c5-fb430c1bc5fb,2017-01-28T00:02:52.000000,2017-01-28T00:34:10.000000,1878,1878,timed,1,
bb3f2323-5032-4e37-9a87-6f1ed844d0bf,2017-01-28T04:02:12.000000,2017-01-28T06:56:23.000000,10451,10451,timed,1,
17303fd2-bac1-4b44-a62c-65d5f61b1bc1,2017-01-28T09:17:37.000000,2017-01-28T11:08:33.000000,6656,6656,timed,1,
67c713d6-1b6f-430d-9225-bdd80283f436,2017-01-28T17:05:52.000000,2017-01-28T17:17:19.000000,687,687,timed,1,
0207e91f-16fc-400d-9092-42f76735da5c,2017-01-28T20:14:28.000000,2017-01-28T20:56:20.000000,2512,2512,timed,1,
98232907-4f37-4893-b910-273d57b47f06,2017-01-29T02:16:20.000000,2017-01-29T02:53:09.000000,2209,2209,timed,1,
092beabc-55b7-4f3c-b44e-b31725307d3c,2017-01-29T08:51:49.000000,2017-01-29T11:28:17.000000,9388,9388,timed,1,
2cc8433f-93b2-4ede-ad2b-84a781027164,2017-01-29T13:57:10.000000,2017-01-29T15:48:37.000000,6687,6687,timed,1,
b425b494-62f6-45aa-9f6f-c57da7c29e73,2017-01-29T17:45:46.000000,2017-01-29T19:46:26.000000,7240,7240,timed,1,
33696624-fb8d-4220-9d5f-c8ed9c477727,2017-01-29T23:48:25.000000,2017-01-30T00:41:45.000000,3200,3200,timed,1,
87b482a5-f0c9-443e-b8d3-ad8b03b53406,2017-01-30T05:50:48.000000,2017-01-30T08:11:14.000000,8426,8426,timed,1,
e179c602-3f67-4c8c-8fb0-59beb3224ecc,2017-01-30T12:01:01.000000,2017-01-30T12:43:47.000000,2566,2566,timed,1,
b50d6aaa-ba46-4886-b41b-682acc45e4e5,2017-01-30T13:17:11.000000,2017-01-30T14:18:06.000000,3655,3655,timed,1,
2a35daee-e8f9-439e-b66a-05249ee20a22,2017-01-30T18:25:11.000000,2017-01-30T21:16:26.000000,10275,10275,timed,1,
34474fb1-cf2c-4a96-b35d-9f7739fb585f,2017-01-31T01:10:10.000000,2017-01-31T03:24:15.000000,8045,8045,timed,1,
bb18a3c8-10f0-4ca2-bf0f-8c5ce5c5c22b,2017-01-31T08:26:40.000000,2017-01-31T09:20:41.000000,3241,3241,timed,1,
539a7bf9-904e-40b1-8a49-86585737e65d,2017-01-31T13:49:52.000000,2017-01-31T16:02:13.000000,7941,7941,timed,1,
507f4ccd-b39e-4513-a929-288a265b9f0b,2017-01-31T21:51:30.000000,2017-02-01T00:03:15.000000,7905,7905,timed,1,
2ea82297-3c46-4c70-98ce-15e6f9665e50,2017-02-01T02:31:20.000000,2017-02-01T03:15:51.000000,2671,2671,timed,1,
948f46a9-a09f-45bf-99d1-09786f7669ef,2017-02-01T06:21:31.000000,2017-02-01T07:17:04.000000,3333,3333,timed,1,
ee528421-c261-4210-a04c-d7387e4ea189,2017-02-01T11:12:24.000000,2017-02-01T13:36:11.000000,8627,8627,timed,1,
fb31a6d4-5586-46c8-b5f3-4e56ad27a8e4,2017-02-01T14:30:56.000000,2017-02-01T16:31:31.000000,7235,7235,timed,1,
0eb5a7f5-72fe-41ac-a26c-187d12129d94,2017-02-01T21:04:05.000000,2017-02-01T23:49:48.000000,9943,9943,timed,1,
72ce4425-2255-4943-b38d-39deda44f8a8,2017-02-02T01:28:27.000000,2017-02-02T03:22:18.000000,6831,6831,timed,1,
240f4706-4442-43e8-b23f-daf32de94fc1,2017-02-02T09:18:56.000000,2017-02-02T10:15:21.000000,3385,3385,timed,1,
7a8d9716-6a74-4941-95ca-6fe918d5257f,2017-02-02T15:22:46.000000,2017-02-02T15:51:55.000000,1749,1749,timed,1,
7cf5a8ca-c7cc-490e-85e9-2a4126a16b86,2017-02-02T21:32:16.000000,2017-02-02T23:26:33.000000,6857,6857,timed,1,
b9697f7b-ca50-4ee1-86d3-1fbf89c7f963,2017-02-03T04:39:36.000000,2017-02-03T07:24:57.000000,9921,9921,timed,1,
faf8e622-e6db-4053-a718-3088838bbef0,2017-02-03T12:42:20.000000,2017-02-03T13:14:07.000000,1907,1907,timed,1,
86857949-fe7d-41b8-a2e8-96c2d187911e,2017-02-03T14:24:35.000000,2017-02-03T16:23:22.000000,7127,7127,timed,1,
58341050-3120-4c68-a6f1-e32ea9a4fa2f,2017-02-03T21:00:08.000000,2017-02-03T23:50:12.000000,10204,10204,timed,1,
2613a067-4949-4218-afa6-4dfec17d0ccc,2017-02-04T05:33:26.000000,2017-02-04T07:28:55.000000,6929,6929,timed,1,
d0f2b59c-1c4b-4c49-93d0-1f7dbf2f8ce1,2017-02-04T11:32:35.000000,2017-02-04T12:33:20.000000,3645,3645,timed,1,
20d5490a-6bf8-46fc-af3f-00bd5087ca86,2017-02-04T15:03:32.000000,2017-02-04T17:35:17.000000,9105,9105,timed,1,
4591635b-7fef-462f-b392-1e0592396108,2017-02-04T22:57:21.000000,2017-02-05T01:23:54.000000,8793,8793,timed,1,
6279680e-8a4c-4037-a9dc-491cde4bde74,2017-02-05T05:28:06.000000,2017-02-05T06:28:28.000000,3622,3622,timed,1,
3ecb506a-b815-4468-8907-d26e9c7cb2b7,2017-02-05T11:28:20.000000,2017-02-05T14:00:11.000000,9111,9111,timed,1,
a9d2dbd3-8123-42a0-b09e-6be1fcb59ae9,2017-02-05T15:06:19.000000,2017-02-05T17:18:12.000000,7913,7913,timed,1,
ff58e4b0-a340-41e5-a6eb-4c4212b2f452,2017-02-05T19:35:47.000000,2017-02-05T22:25:16.000000,10169,10169,timed,1,
62e7b760-3ff4-4396-98c9-faa23a917bee,2017-02-06T01:31:48.000000,2017-02-06T03:36:08.000000,7460,7460,timed,1,
fc81fdb2-e44c-4db0-9ca8-58bc0664f621,2017-02-06T07:09:59.000000,2017-02-06T09:02:16.000000,6737,6737,timed,1,
4cdc4e3f-85d1-4b4a-b173-a05f32ebf6e6,2017-02-06T10:49:50.000000,2017-02-06T12:25:20.000000,5730,5730,timed,1,
e3080fa4-d53f-4e40-9a36-84793b96fe5e,2017-02-06T16:45:12.000000,2017-02-06T19:28:40.000000,9808,9808,timed,1,
0f9c2664-955a-4697-a7de-3eeb383c8a62,2017-02-06T23:06:54.000000,2017-02-07T01:41:37.000000,9283,9283,timed,1,
393136aa-e987-4be7-a0bb-06cc76bc0b6d,2017-02-07T04:18:00.000000,2017-02-07T04:55:36.000000,2256,2256,timed,1,
c3da38b4-b8e3-4cfb-97a3-417fa6a39060,2017-02-07T07:15:23.000000,2017-02-07T08:51:39.000000,5776,5776,timed,1,
5848da76-a96f-4a54-ba0e-2a45a3967d3b,2017-02-07T14:01:54.000000,2017-02-07T15:20:33.000000,4719,4719,timed,1,
1f5818ba-7895-441c-9047-c063b5e864f0,2017-02-07T17:01:45.000000,2017-02-07T19:47:13.000000,9928,9928,timed,1,
81ae4fa8-597d-41c8-b2da-cfe3aae7c0f9,2017-02-08T00:27:13.000000,2017-02-08T01:16:04.000000,2931,2931,timed,1,
2f3a04b4-2100-4a91-a33b-3c21314dacdd,2017-02-08T05:28:33.000000,2017-02-08T06:53:45.000000,5112,5112,timed,1,
ee9f1399-0c39-42df-a538-b367f5bfde10,2017-02-08T08:50:49.000000,2017-02-08T11:40:43.000000,10194,10194,timed,1,
fd59ee6c-9b0b-444e-a6c2-840a1e1987b4,2017-02-08T14:36:11.000000,2017-02-08T15:58:30.000000,4939,4939,timed,1,
65211403-11a2-4378-8a99-95eef3754773,2017-02-08T19:06:42.000000,2017-02-08T21:20:13.000000,8011,8011,timed,1,
c217c1cd-02c3-4dc3-b615-4c909c741ed6,2017-02-08T22:53:53.000000,2017-02-09T00:01:19.000000,4046,4046,timed,1,
60f3f4ed-2841-4f45-a1db-347852712a86,2017-02-09T04:40:35.000000,2017-02-09T05:24:12.000000,2617,2617,timed,1,
f1168220-0270-48c7-88a8-12732330b0bc,2017-02-09T08:48:20.000000,2017-02-09T09:01:42.000000,802,802,timed,1,
0ab7a0fd-53b0-4182-ab78-e8af85193242,2017-02-09T11:11:58.000000,2017-02-09T12:43:38.000000,5500,5500,timed,1,
355fec10-31b1-4309-911c-408d9e86bb77,2017-02-09T17:49:41.000000,2017-02-09T18:49:29.000000,3588,3588,timed,1,
819e63ff-af9c-4471-987c-a9858ea09f5e,2017-02-09T19:56:21.000000,2017-02-09T21:07:46.000000,4285,4285,timed,1,
a171984d-cad8-4ffe-903a-2c5dff61b06c,2017-02-10T01:58:21.000000,2017-02-10T02:38:49.000000,2428,2428,timed,1,
894a1cdf-306c-4d50-b3d7-b9fe58ba1c7e,2017-02-10T03:45:45.000000,2017-02-10T04:40:21.000000,3276,3276,timed,1,
08bec606-6aef-4afb-8a47-ed1971716576,2017-02-10T05:39:32.000000,2017-02-10T07:54:20.000000,8088,8088,timed,1,
3a0a0142-ce1a-4cae-864e-1b184b993f0d,2017-02-10T09:32:18.000000,2017-02-10T10:57:49.000000,5131,5131,timed,1,
e635cfac-a029-437a-b352-3c1460797382,2017-02-10T14:26:13.000000,2017-02-10T16:38:27.000000,7934,7934,timed,1,
865fdcb9-ad4a-4f00-b1ac-98ecefc7e5e1,2017-02-10T18:51:52.000000,2017-02-10T19:10:11.000000,1099,1099,timed,1,
acbaf97d-b430-4783-b751-267fc1c8fb62,2017-02-10T20:23:56.000000,2017-02-10T23:10:43.000000,10007,10007,timed,1,
a4108814-2b4b-4064-a924-fd02fa67b33d,2017-02-11T03:04:26.000000,2017-02-11T05:06:01.000000,7295,7295,timed,1,
aeb67ee5-8b2c-4008-a926-6e730d66a00d,2017-02-11T06:20:02.000000,2017-02-11T08:50:47.000000,9045,9045,timed,1,
fb0656e1-6d79-490f-a139-d2d414f03428,2017-02-11T10:19:30.000000,2017-02-11T10:49:19.000000,1789,1789,timed,1,
0d803c02-bed2-45cd-b040-f621ab846d6b,2017-02-11T14:19:34.000000,2017-02-11T15:59:57.000000,6023,6023,timed,1,
8a4fc31b-28b0-41d9-8edb-f1babecac627,2017-02-11T19:53:06.000000,2017-02-11T20:54:12.000000,3666,3666,timed,1,
4fec4e9a-d7fc-4405-b92d-b69e62a68ea5,2017-02-12T02:29:57.000000,2017-02-12T04:53:06.000000,8589,8589,timed,1,
d7aec6f1-b9ee-4444-b427-5a33c80f0f6f,2017-02-12T08:39:39.000000,2017-02-12T10:41:55.000000,7336,7336,timed,1,
fa2eca81-e838-4160-9695-502036acd167,2017-02-12T13:39:31.000000,2017-02-12T15:16:04.000000,5793,5793,timed,1,
c7950991-09ea-4d10-a048-bdd28e666843,2017-02-12T19:45:06.000000,2017-02-12T21:05:27.000000,4821,4821,timed,1,
eb5262f4-a64f-45cf-975c-e61ce8e60202,2017-02-12T23:13:23.000000,2017-02-13T00:12:24.000000,3541,3541,timed,1,
3515f8ab-a215-4310-b89e-9ae025849583,2017-02-13T03:04:56.000000,2017-02-13T05:06:11.000000,7275,7275,timed,1,
5bd21bac-5852-423b-a71e-5a2036452976,2017-02-13T10:31:00.000000,2017-02-13T11:44:35.000000,4415,4415,timed,1,
68d4ea0c-e48d-4fbc-81c3-9ec770e11352,2017-02-13T15:57:49.000000,2017-02-13T16:11:00.000000,791,791,timed,1,
07aba062-6916-4028-89cc-a8932a1e43e6,2017-02-13T21:09:11.000000,2017-02-13T22:30:45.000000,4894,4894,timed,1,
0c05ff15-4bb2-47b8-bad8-dac6832ab0ff,2017-02-14T00:21:12.000000,2017-02-14T01:52:23.000000,5471,5471,timed,1,
5a00ffec-e048-4524-984a-7096d40907d8,2017-02-14T07:22:27.000000,2017-02-14T07:49:10.000000,1603,1603,timed,1,
7ac3827d-aeed-4083-b58f-b84f627820c4,2017-02-14T12:08:59.000000,2017-02-14T13:36:08.000000,5229,5229,timed,1,
23b4d0e3-a6ea-443f-9f13-d7b5a7959edd,2017-02-14T15:35:18.000000,2017-02-14T17:45:45.000000,7827,7827,timed,1,
1238998e-d072-4275-9922-460547b0a94d,2017-02-14T23:14:42.000000,2017-02-15T01:05:09.000000,6627,6627,timed,1,
a22116cd-e6d3-4ac0-b02c-e3abe825080a,2017-02-15T04:46:21.000000,2017-02-15T05:39:57.000000,3216,3216,timed,1,
ba1396d1-9aa1-4cb0-8f3b-728123412a10,2017-02-15T10:48:43.000000,2017-02-15T12:31:00.000000,6137,6137,timed,1,
1af7d290-5c41-4e7c-bd18-13eb535bebb2,2017-02-15T14:16:14.000000,2017-02-15T16:13:25.000000,7031,7031,timed,1,
c9430b5d-af31-413b-b2c4-70e396f54945,2017-02-15T17:51:47.000000,2017-02-15T18:28:59.000000,2232,2232,timed,1,
a0a0d2df-5786-44cd-b434-8dc9c8f17b42,2017-02-15T22:45:17.000000,2017-02-15T23:25:34.000000,2417,2417,timed,1,
dfc15c01-4610-4d55-b6f8-2df4e8128846,2017-02-16T05:23:10.000000,2017-02-16T08:06:07.000000,9777,9777,timed,1,
349ab23d-5371-4d34-b344-56ab6c6b7797,2017-02-16T13:44:55.000000,2017-02-16T14:45:02.000000,3607,3607,timed,1,
7fd6b6a5-94f6-45ad-932c-386469237b95,2017-02-16T15:28:29.000000,2017-02-16T17:59:44.000000,9075,9075,timed,1,
6506d363-90b0-47da-82de-ab1f7fdac660,2017-02-16T23:45:34.000000,2017-02-17T02:05:24.000000,8390,8390,timed,1,
e88394d6-94fa-405c-93d0-878610b6bf0a,2017-02-17T05:49:49.000000,2017-02-17T08:14:59.000000,8710,8710,timed,1,
1cdfd983-d5a6-4f81-99b7-fcc9ce4ab858,2017-02-17T08:50:02.000000,2017-02-17T10:39:23.000000,6561,6561,timed,1,
54b432af-5ecf-402a-9076-ff397c4768fe,2017-02-17T13:39:38.000000,2017-02-17T14:37:47.000000,3489,3489,timed,1,
e8a3366f-2c4a-472e-8a6e-7c8dbe49f4ff,2017-02-17T17:13:44.000000,2017-02-17T19:51:11.000000,9447,9447,timed,1,
989d884e-c722-4af6-9cf4-218b2cf647bd,2017-02-17T20:55:07.000000,2017-02-17T22:05:18.000000,4211,4211,timed,1,
9212bed1-4714-4938-9bf1-ed9512f8c74a,2017-02-17T22:58:32.000000,2017-02-18T01:14:43.000000,8171,8171,timed,1,
8ac5cecf-4f27-4007-8998-5e4daa95f311,2017-02-18T06:16:57.000000,2017-02-18T07:50:16.000000,5599,5599,timed,1,
a825da57-a37a-410b-ba0a-50cbf9d3b4d3,2017-02-18T09:27:15.000000,2017-02-18T11:44:16.000000,8221,8221,timed,1,
47c652f4-d506-4144-bddb-ea39d52e4117,2017-02-18T15:47:54.000000,2017-02-18T16:08:58.000000,1264,1264,timed,1,
f61f08e7-9fed-4857-a239-55671374b0d8,2017-02-18T19:19:04.000000,2017-02-18T20:29:24.000000,4220,4220,timed,1,
8008e2c0-85be-4e94-94c3-029f93d033cf,2017-02-19T01:26:33.000000,2017-02-19T01:43:29.000000,1016,1016,timed,1,
df50114f-639e-4fc5-b7c0-67154c5353f0,2017-02-19T02:44:36.000000,2017-02-19T03:12:50.000000,1694,1694,timed,1,
69f94e2c-efc6-4ba3-a696-b17e26b45a15,2017-02-19T08:28:22.000000,2017-02-19T09:56:16.000000,5274,5274,timed,1,
979411b1-7e60-439f-bcc3-5027baa0281c,2017-02-19T11:02:02.000000,2017-02-19T11:53:54.000000,3112,3112,timed,1,
1923b9e5-8439-40f7-8752-7060bcd1612a,2017-02-19T15:31:54.000000,2017-02-19T18:05:58.000000,9244,9244,timed,1,
f7e9b609-cc4f-4857-8e95-ee65c74dd0bd,2017-02-19T22:54:16.000000,2017-02-20T00:21:16.000000,5220,5220,timed,1,
2e76e51a-264c-4c10-ad62-62d476ef6456,2017-02-20T03:32:32.000000,2017-02-20T05:19:51.000000,6439,6439,timed,1,
9af89d41-bfc2-4f60-8e6a-4e3c12337ee9,2017-02-20T10:11:22.000000,2017-02-20T13:01:40.000000,10218,10218,timed,1,
4c9a264a-2179-43da-bd38-8bf8b36f935f,2017-02-20T17:36:06.000000,2017-02-20T19:36:54.000000,7248,7248,timed,1,
41291bb6-9f6b-4826-95ee-58e434d4ac49,2017-02-20T22:05:00.000000,2017-02-21T00:58:05.000000,10385,10385,timed,1,
949f97c3-6433-451b-9dc9-c04e0e8ef644,2017-02-21T05:10:36.000000,2017-02-21T06:56:01.000000,6325,6325,timed,1,
0759715b-3b4d-4d75-997a-7fd92d229461,2017-02-21T10:36:29.000000,2017-02-21T11:37:03.000000,3634,3634,timed,1,
dbf8368a-6916-4928-be60-e085412a220b,2017-02-21T16:14:00.000000,2017-02-21T17:40:09.000000,5169,5169,timed,1,
29a2f850-3a9e-4033-ae6e-462f4c4c3fbb,2017-02-21T18:13:23.000000,2017-02-21T18:23:34.000000,611,611,timed,1,
92d93a6a-3e21-4829-84f0-2027ff124f2a,2017-02-21T20:30:00.000000,2017-02-21T20:57:43.000000,1663,1663,timed,1,
2a747b68-e210-4829-afd5-e9347097ccb2,2017-02-22T02:11:43.000000,2017-02-22T02:34:45.000000,1382,1382,timed,1,
5d23a36c-3558-46c7-b91a-eac146063f27,2017-02-22T06:32:58.000000,2017-02-22T08:51:59.000000,8341,8341,timed,1,
5edb6f3c-baac-47d8-ae6f-8c792efa3ba4,2017-02-22T14:10:42.000000,2017-02-22T15:12:55.000000,3733,3733,timed,1,
c7df6c78-72ef-463a-8c6f-0c874669b34e,2017-02-22T19:30:20.000000,2017-02-22T22:15:51.000000,9931,9931,timed,1,
c4663c0a-7456-4418-926b-05f1dd08769b,2017-02-23T01:39:29.000000,2017-02-23T02:02:54.000000,1405,1405,timed,1,
8dbcf52c-2e5a-4886-9e40-801e2a37f288,2017-02-23T05:52:22.000000,2017-02-23T08:06:28.000000,8046,8046,timed,1,
05a07960-d4eb-4866-abaf-a04fbc0e7c02,2017-02-23T12:58:15.000000,2017-02-23T13:41:15.000000,2580,2580,timed,1,
fd61d48c-b746-4ce5-aad6-a7a9d4fb8dea,2017-02-23T14:24:11.000000,2017-02-23T16:26:53.000000,7362,7362,timed,1,
9d4c4cb5-00fd-421b-8b23-dafffc9eb523,2017-02-23T21:38:48.000000,2017-02-24T00:18:55.000000,9607,9607,timed,1,
733afa84-c2c4-4892-9aee-bca1c7596e2b,2017-02-24T04:18:08.000000,2017-02-24T04:46:23.000000,1695,1695,timed,1,
0ec7cb4a-62dd-431d-bae5-7530bb0f2ea9,2017-02-24T06:57:09.000000,2017-02-24T07:08:41.000000,692,692,timed,1,
a1e790bf-edc6-4562-a1c6-9d679533e025,2017-02-24T12:24:48.000000,2017-02-24T14:25:36.000000,7248,7248,timed,1,
a759717f-5fa3-49ba-9456-4b6c5c1a97e4,2017-02-24T17:18:19.000000,2017-02-24T18:02:49.000000,2670,2670,timed,1,
10f4c189-cd94-461a-aa89-0c706547ec23,2017-02-24T23:32:47.000000,2017-02-25T02:12:07.000000,9560,9560,timed,1,
1f160547-1281-4db9-96d7-153e6731fb92,2017-02-25T06:05:06.000000,2017-02-25T08:49:09.000000,9843,9843,timed,1,
02d7f777-1079-45e9-acf6-0338df5e80a9,2017-02-25T14:14:34.000000,2017-02-25T15:33:59.000000,4765,4765,timed,1,
38456fd9-bfb1-4798-84ec-57f69e099e55,2017-02-25T17:31:06.000000,2017-02-25T20:10:29.000000,9563,9563,timed,1,
ac7323b3-2c3a-4b5d-b3a9-e5c399c86020,2017-02-26T01:45:38.000000,2017-02-26T03:24:30.000000,5932,5932,timed,1,
ab586241-a2a7-445e-9b49-88b20c52e478,2017-02-26T04:55:07.000000,2017-02-26T06:22:12.000000,5225,5225,timed,1,
da1e3276-5a08-443b-9587-9b6fe5e33f47,2017-02-26T10:06:09.000000,2017-02-26T10:47:19.000000,2470,2470,timed,1,
cd19aedd-b889-493c-8ddf-843657e5132b,2017-02-26T14:18:50.000000,2017-02-26T16:54:41.000000,9351,9351,timed,1,
